asteroid_id,mass,size,velocity,direction_x,direction_y,direction_z,position_x,position_y,position_z,attraction_x,attraction_y,attraction_z
1614,5.369612264473282e+17,436.47,48.01,330135.01,25945.37,706149.98,642996.72,278064.52,362587.22,30004195809.299732,-39675380945.059875,-3714486653.144174
1615,9.860203490470468e+17,476.18,7.58,190031.64,856031.51,671087.46,191742.57,863212.85,426706.78,-54542588121.659706,61089862737.45026,-33059308703.080856
1616,4.0346374485298406e+17,33.62,8.88,699952.23,535554.58,22255.79,71749.45,724476.4,811345.08,-53209456883.52751,15069255206.463522,17946486513.695335
1617,1.638602811387311e+17,661.89,23.28,376127.73,881263.43,81775.12,32442.62,651299.05,246440.53,-29414348812.035202,6888581473.300253,-6999117185.392538
1618,6.949958119534947e+17,297.09,21.73,23985.0,429439.83,350676.29,95717.34,881533.88,74432.32,-29847037662.191475,59437783091.7224,-81312156286.45534
1619,2.162057056129125e+16,396.15,19.9,177088.93,115824.02,593196.87,896229.72,263653.55,401884.78,2692795332.8140664,-799862901.9458791,-111865929.83633372
1620,6.124774531521084e+17,562.62,6.1,45755.73,366337.21,197253.14,85444.25,828788.87,775632.65,-56376259364.86274,42964139010.07597,44222605508.97466
1621,3.527565840278469e+17,392.96,16.46,917699.74,135424.7,726166.07,610344.04,326330.73,284651.49,7139741646.962271,135314269414.37595,119273627763.64272
1622,7.661380454794234e+17,947.92,14.59,550769.44,751811.56,870093.41,770893.42,764591.91,781941.94,66348003835.40517,54376177547.93726,68092554911.09629
1623,7.026783874132728e+17,856.1,31.59,433451.08,589243.59,849294.56,358981.96,196980.8,346100.44,-36141188644.63143,-61281051903.45342,-13568054389.192268
1624,9.780468552738053e+17,837.65,21.89,275627.02,388723.96,86607.65,471376.06,228223.21,280601.79,-1987022494.6425047,-62023933238.0444,-23673115043.48899
1625,1.08763175487315e+17,458.28,19.37,961335.05,239308.85,137071.1,699796.06,878752.61,639903.04,5434926977.395081,12756903901.08863,3695791995.740392
1626,3.425533049678821e+17,972.96,30.04,338588.19,936873.41,501779.21,380818.31,697305.99,50360.44,-2343515782.0151086,5698479849.637306,-48575049533.848015
1627,2.1618197194115165e+17,698.28,37.95,886275.5,850866.09,138563.63,388378.45,194789.69,901552.98,5362227961.890477,-35746915719.90219,21452946799.158512
1628,5.2050469929644666e+17,41.46,16.92,897030.69,725094.74,132298.09,812173.5,61207.65,860303.63,18964096370.44462,-65791819994.80085,25820552682.73322
1629,7.311841602311764e+17,706.7,31.91,861790.03,755434.33,130668.69,844679.86,320870.15,40363.07,51392780722.770744,-20295443031.405518,-103988382748.70886
1630,7.028213451187739e+17,960.59,22.23,88393.25,245048.71,793609.09,319823.12,118107.46,859592.54,-35585866533.372894,-75599091013.6781,58175709971.88605
1631,5.964148769593747e+17,802.5,11.79,274362.52,284628.97,975731.8,46825.63,493655.06,163173.19,-26831870329.313576,-7828963390.80344,-39785882928.814415
1632,3.767986969024097e+17,930.91,40.92,509183.9,700058.14,34768.04,426273.15,500183.6,274209.8,-5782956845.454233,1470133097.9534311,-24718743196.127785
1633,9.564283807674385e+17,667.37,34.51,991538.43,529321.15,934945.56,189337.08,880992.11,262962.38,-82489050238.92307,71730554871.26547,-60450341976.908905
1634,3.3260419202933843e+17,72.11,33.1,246698.69,244452.67,401615.83,183684.9,961084.29,273846.77,-13343778140.02409,49058196242.06365,-24597273772.245586
1635,2.881963914550335e+16,917.06,44.18,586601.73,780508.78,605669.4,951729.97,552644.88,475991.27,4354806310.119993,854839296.6236632,380776718.9813954
1636,7.178036931951967e+17,197.34,11.08,405507.24,110486.09,814988.2,16933.69,387655.13,916276.65,-84898049169.97978,-16354036213.932257,47892711665.04293
1637,9.666054630612156e+17,791.72,26.45,66179.32,515860.07,52437.35,646855.96,414331.21,794245.45,-5734961828.171048,-53167453951.882935,89781526897.65746
1638,2.7835679053274035e+17,492.0,17.46,620819.19,176088.37,675097.04,129836.19,139446.41,209873.22,-41169775459.070145,-38386659723.417725,-28450730773.84001
1639,5.023671271893977e+16,906.7,34.28,912418.24,944592.08,947535.05,49193.14,977662.82,103944.13,-3438496917.2935195,5442805602.851814,-3578198876.6116424
1640,4.008249980533599e+17,52.2,26.18,674947.29,646250.28,992320.2,664143.09,369300.71,782719.02,7022813890.781623,-33767290710.96568,26745054871.630413
1641,8.916455574225393e+17,82.31,14.45,97511.65,944619.78,422436.23,70694.21,34828.89,546140.8,-109119159252.91028,-92266146225.13011,33633925822.253113
1642,3.520728671553783e+17,893.06,6.01,7035.91,43038.36,866976.3,785193.24,33444.78,421464.83,16041131567.451378,-41615467000.78897,-2612629306.4229937
1643,9.754182342745801e+17,412.9,15.23,580145.37,659996.4,672799.27,260098.44,927288.77,761484.06,-18958581566.82327,330559205465.3021,5698434751.471945
1644,6.936046725427704e+17,986.3,27.07,258890.19,985190.53,549169.35,275607.67,580421.48,411360.21,-28099579386.974533,18257439432.674637,-38787141327.35298
1645,3.272370073581038e+16,84.65,40.27,687706.54,255293.61,994481.73,118971.79,289762.45,237112.92,-2134292785.6046793,-487401530.99309504,-1460574234.823387
1646,8.959571599070177e+17,882.99,10.43,292925.69,774929.02,271407.71,274056.9,498374.75,604554.16,-51406608979.43469,-17196053236.80561,13890679947.160522
1647,3.9627912039167546e+17,186.52,20.23,391596.21,331379.75,971599.23,945562.53,67890.08,919303.86,40537575833.40979,-35043361800.56585,25423962693.62694
1648,1.3038685043513909e+17,779.39,28.05,438900.74,895078.31,92159.97,922412.12,10235.7,786473.14,10998261133.94804,-14231024393.380035,4353566472.088383
1649,7.289343583522326e+16,949.55,18.12,851445.52,169941.93,520849.99,22592.64,232397.15,834005.25,-10636424896.021643,-4049745447.343893,2745824206.505321
1650,6.65421989779625e+17,976.34,29.32,422454.62,538851.96,95746.06,121150.24,411021.17,514889.62,-49592766822.40369,-15781330983.228203,-4063183862.6427035
1651,8.023939136991749e+17,241.4,16.72,363702.89,151518.53,950267.2,168193.92,364943.5,534010.79,-67715380060.83153,-36812186144.44293,1225040.3129394054
1652,6.767295426976628e+17,747.04,7.97,185632.68,192905.07,280120.41,651088.3,23763.04,360845.59,52029338535.54076,-119193152129.13983,-13660629429.144787
1653,7.47478469525954e+17,255.01,41.26,413134.57,713274.89,705289.73,107920.67,202180.24,986334.47,-32015149720.0455,-47288367064.95128,96869030542.52917
1654,9.334376513112769e+17,494.31,7.89,618622.85,389720.86,763724.29,183074.63,69600.68,765063.14,-61508001012.91335,-109179209873.67917,46141747971.02732
1655,5.178285065298172e+17,826.66,40.84,591428.13,46780.39,778847.13,914680.69,709196.43,421041.3,78438208822.61856,19721064852.2664,-22798871300.210247
1656,4.759864975680009e+17,239.19,15.11,96085.25,745779.77,901858.9,787211.77,373076.24,746141.98,48026569082.476494,-11740833841.859293,22707241863.780025
1657,1.4470821778063258e+17,509.19,9.23,616396.08,722304.22,349266.01,511243.31,27827.97,570026.2,-2623436730.5237803,-2193315491.924952,-34055218636.404926
1658,8.05337559198914e+17,666.71,29.28,587477.11,283791.51,273948.9,834855.91,787935.24,425310.81,49548978899.781784,52842903167.785355,-45275284186.452934
1659,5.6183728052563674e+17,926.15,33.32,331848.34,749494.99,858186.88,928462.39,94540.75,968180.65,47805223718.207954,-42129940952.45129,53119137506.50296
1660,4.3086702672088845e+17,122.97,42.38,678812.76,477078.66,619863.71,471964.11,766231.51,296972.59,1759455274.1812387,21761676665.385307,-28332998146.293755
1661,5.539479410011149e+16,535.42,17.27,10860.34,449699.8,375213.6,591068.8,909947.83,869053.91,1156638263.6894279,7270506520.387032,4284456893.192092
1662,5.631000546969545e+16,798.88,32.92,171204.26,624620.7,716376.21,337827.75,908363.67,872443.05,-679841266.3089299,5370634557.2450075,6753919257.103115
1663,5.2878774060249976e+16,334.07,37.12,780440.27,7616.41,969505.07,815003.17,751186.45,975373.66,2722463785.99395,1973655210.6077924,6677565507.402693
1664,9.102207467482495e+17,906.5,10.36,520410.15,996470.55,954349.39,341602.07,824949.94,997025.59,-20854212997.80832,53204395946.42729,124249700437.49892
1665,7.736867222016262e+17,527.1,18.92,392557.31,609602.5,552967.69,950581.26,834388.14,238051.51,83534754588.44937,40212810494.26734,-39358697491.59464
1666,7.608931616778359e+17,981.35,47.15,731144.86,167114.72,449323.85,904045.63,267993.59,90885.74,-24098955021.43474,146022701344.012,-120018837828.26993
1667,1.638644587600677e+17,72.81,44.28,617067.06,717899.22,163809.92,69848.41,734631.08,364791.06,-23553303638.789795,8383141445.762409,-2891280300.356735
1668,8.003705302494164e+17,956.9,35.89,122884.18,513357.18,736049.19,386114.07,545861.81,221330.68,-19244775209.48288,9069349849.913721,-59444350944.49399
1669,3.074795532506235e+17,207.96,23.92,462071.49,409792.06,888023.55,223957.68,738483.7,511563.64,-35251601769.0264,14985426173.54226,-6211729835.213676
1670,8.782932727643447e+17,867.18,35.3,54316.23,334904.57,372585.9,558063.53,55305.28,569067.6,16084533136.79715,-120200489822.04538,13458822219.3384
1671,4.6818340747261574e+17,575.11,42.02,12264.11,46845.79,208686.58,666498.64,555957.13,286331.05,24376150962.316452,13943950538.9695,-32473741508.12977
1672,7.379952246100799e+17,331.13,34.3,2488.25,431093.47,528839.67,957456.12,905952.07,721050.81,77121420307.46321,46604030648.58148,36355842669.38529
1673,8.994559290337784e+17,736.19,39.68,848394.62,888970.25,108197.35,149767.16,188458.72,7534.68,-54634709862.75655,-32501278250.134235,-112031833906.0224
1674,1.2897656701868598e+17,635.02,33.34,312252.25,134793.44,173553.8,449976.05,86357.07,615466.01,760046586.9343126,-17333395430.73487,5608678171.678129
1675,6.452758291643493e+17,457.46,29.79,768395.92,309954.26,800615.05,174313.03,234186.41,242988.91,-39596434573.0389,-43379232380.42196,-23045926999.074318
1676,2.1303336233630176e+17,882.91,37.21,450228.1,541396.92,244759.59,672112.09,546270.96,855475.91,16347705995.93288,3648097897.3815236,27354837331.258377
1677,3.303581663056863e+17,523.07,12.71,924070.98,607038.46,811882.99,813733.08,290789.49,731596.06,33144907823.513557,-18821572853.991074,17028889684.86458
1678,5.01573710413475e+17,773.96,17.32,60928.31,470400.06,651744.77,436406.28,76153.83,452503.23,-8941220725.75727,-63887801316.34161,-11443563679.29338
1679,1.4962905430837162e+17,701.07,22.05,991177.87,395766.16,121706.58,646860.18,536117.83,953605.81,5713060574.621485,-460666233.3969331,23255748783.598557
1680,1.2034018905558893e+17,214.74,30.35,666788.23,479740.02,855034.56,37755.2,510251.39,590253.52,-20359244493.17247,1026189698.6293492,277539758.35179764
1681,4.401711446279964e+17,982.98,27.53,944363.84,270642.43,915053.41,819226.48,692719.73,119449.23,31686160564.056183,22848898603.152725,-42266658810.44624
1682,4.46372796437936e+17,537.01,48.38,815655.61,505175.02,916791.81,465082.53,916533.74,668613.24,1274996956.1892848,63212981797.82187,9815302937.363077
1683,7.300033695758039e+17,404.33,39.82,42489.85,901982.7,952770.95,329347.43,569824.13,37993.71,-47220133695.75339,9977347672.941504,-78660613524.67305
1684,8.56415162587979e+17,978.41,34.5,615697.15,608051.81,858292.95,590878.79,41642.42,832244.22,46373389512.06606,-117445890076.1885,49843591255.22506
1685,6.687793227365423e+17,789.64,39.94,857875.26,110203.46,464482.72,88243.39,201479.34,882526.48,-65251626780.47158,-28307076201.57152,30603856253.003735
1686,9.398109681836722e+17,704.92,9.72,628421.36,309760.87,398685.67,828666.56,18274.86,416250.85,75284127926.19868,-120285372569.2353,-9454206774.694721
1687,7.54739088829699e+16,103.52,35.49,163055.49,526336.89,32168.3,812363.15,180067.13,155113.81,7452903004.954676,-5761389921.712004,-7239619309.335736
1688,8.733637921360253e+17,662.02,23.64,642056.85,768440.97,211302.06,732642.87,210510.04,78032.31,123787962650.26868,-90508154598.54724,-119289152796.22258
1689,2.952207777221915e+17,44.87,33.82,638668.02,334061.22,179745.91,873930.18,215040.17,473.28,22577825066.232616,-10245472845.772211,-43029298240.328354
1690,1127667620100545.0,555.74,22.9,611777.33,168061.73,470648.77,655822.64,557911.07,687152.31,16180206.865910312,44646293.26359116,37620373.65306883
1691,2.8769819475527597e+17,641.49,44.0,263827.72,223982.81,683346.62,445791.64,995022.87,491980.17,2300446934.217847,44785484500.479904,-1510146659.4286275
1692,9.652944956639707e+17,788.16,29.57,719336.26,640362.42,680273.81,657643.94,196154.86,457722.8,53582692291.37631,-89249834965.40161,-41961408.42390752
1693,1.6898228831603444e+16,376.01,14.93,608630.65,55180.5,756582.99,731947.59,16875.2,47132.34,663709699.9667573,-1871592644.464545,-1555639115.7209191
1694,8.168315927957075e+17,101.72,49.73,382540.76,300834.4,337762.58,893135.16,456285.65,439433.85,101581557095.89615,-18461943324.48066,1934836157.0320926
1695,3.125703530925271e+17,335.56,31.81,432048.73,671380.94,296037.47,117971.66,982045.77,802366.24,3212950477.1974792,28952608668.70875,30491731719.470333
1696,5.16760889175634e+17,246.38,28.26,176881.43,582672.72,957477.47,849372.19,59811.93,946125.43,30608648484.924248,-51312365118.878494,52332722884.62604
1697,9.785394991860223e+17,251.1,44.87,249946.89,302115.35,955960.51,75027.55,34406.67,70637.39,-80786754357.3519,-91788970951.46368,-81383493379.57492
1698,4.445279535853984e+17,807.57,48.89,310912.98,461554.78,671786.16,198183.5,351577.24,59124.24,-26755666488.69366,-16978388303.934313,-65979819372.70583
1699,8.793871509453944e+17,395.96,9.06,440136.55,704345.52,126333.73,399782.34,925018.87,806681.1,-60317539034.69743,212637029556.88803,4814856098.76856
1700,9.4330220642476e+17,287.94,41.98,462285.87,64586.33,953874.68,603906.57,545095.69,807065.66,16907033180.83037,60284737154.01391,-3767760221.420164
1701,4.456743807118168e+17,769.37,43.37,651029.76,697109.43,625091.09,103245.19,987365.96,795200.42,-60014130960.044266,64628178014.82052,12113926849.18858
1702,1.8504786872930858e+17,203.36,16.44,499524.13,947065.72,530474.63,703098.0,670980.53,28346.76,7978291582.040196,10086910035.433937,-24104646114.779587
1703,6.085164585567683e+17,214.25,36.91,216315.75,441342.13,273907.32,467444.55,214463.78,725322.82,-36457044367.95122,-29570371619.547142,-37044412001.33794
1704,9.203546291794721e+17,467.16,8.19,198294.65,927983.4,909614.18,79942.96,414554.25,516674.08,-177434130336.2847,-22743270828.64167,189619451173.55038
1705,4.349314720635917e+17,606.28,10.91,798252.69,159594.02,22241.1,10785.68,818116.11,97666.31,-54821224806.86502,7275517918.85476,-40576081955.237946
1706,1.614482730886046e+17,765.69,24.03,747459.46,73956.02,655789.46,947917.68,657380.65,479315.15,75158164854.54971,-3882642670.218254,-14045718905.824598
1707,6.934000107998909e+16,936.54,18.92,852536.42,626580.4,332087.23,416755.87,222395.28,805292.34,-2739944339.2447934,-1584023414.5307312,2776227298.721523
1708,6.954157584007747e+17,131.81,12.17,914958.92,825316.5,101875.33,260.03,619262.51,720762.19,-112000951924.72498,1489825202.0667448,38470811045.59667
1709,9.367776103107588e+17,31.48,33.67,449132.57,120497.55,770016.7,971064.58,961195.61,684171.13,98536074334.78877,102681982986.68063,21937936167.378716
1710,4.529321081185823e+17,319.6,34.09,635802.55,597660.72,841835.76,580059.83,789077.79,241436.86,9270324754.543476,23663207508.733727,-44487823270.28736
1711,1.2074286489355845e+17,849.98,40.78,128953.45,694938.85,685381.58,160725.06,967081.14,833659.92,-11764901216.15276,14056353167.097048,7655392991.385878
1712,8.61171677086494e+17,542.52,34.17,29869.67,74005.12,161491.91,777483.13,451443.41,788065.36,140499093763.61188,-2176419341.083207,69589999949.05034
1713,3.649711720176893e+17,589.43,8.55,832467.51,280450.75,534342.86,785515.12,869335.32,586887.06,20603375763.713264,35659056709.94149,6720714102.43647
1714,9.591814724839474e+17,859.32,14.41,58344.83,55757.52,812507.95,625142.84,75336.64,541482.27,35160518528.431366,-125726717859.79665,3989911086.974751
1715,4.290539382178896e+17,156.21,46.36,985013.89,952076.61,256848.46,851182.07,19226.22,974014.74,19177486752.149437,-43147255192.97428,28049755287.23488
1716,5.756647642739072e+17,10.84,9.87,842053.07,317491.68,222889.24,890785.52,674159.53,422812.36,68786374194.65887,3235857864.934294,-17995177969.76853
1717,2.5596468521040493e+17,959.7,19.44,896624.18,798530.5,339416.3,979135.76,906857.35,217253.18,30644247266.1,17629505626.148422,-14520678560.125923
1718,2.083857806264334e+17,796.79,24.84,449802.18,418228.87,388039.59,904467.37,533526.96,7684.87,16424226339.608261,2348360817.701315,-26383247261.822643
1719,2.204625167452258e+17,230.9,32.51,444396.18,581580.01,477246.22,445726.77,83461.56,197002.53,-20456736173.128975,-40609742526.28098,-22276275537.376266
1720,4.378061218643358e+17,437.42,29.01,622702.16,63270.49,609644.02,596327.3,984703.4,433751.94,15750652149.34719,70243456602.06076,-19164049503.41294
1721,1.0994519905692126e+17,101.16,22.16,199482.23,928046.58,614087.92,332346.82,452472.59,261012.78,-271272486.7239575,10141782308.301064,-11045930632.431555
1722,3.4214551571649926e+17,352.92,41.74,13026.92,875427.74,732429.32,735878.45,411392.76,400314.28,24246686978.937965,-16099686350.033957,6730084913.412233
1723,4.6643008213162976e+17,184.38,40.25,957030.84,264901.73,315488.88,992782.51,196030.09,757894.82,67680601750.74371,-33943879907.30344,14217940417.043255
1724,2.5771850362478588e+16,692.97,24.96,677143.08,694602.97,965417.49,654941.8,634711.41,740146.22,1179988274.1337059,1271762265.9350173,1255219545.0906122
1725,7.981519970691899e+17,291.26,14.3,13842.01,906697.92,818172.01,628781.4,64991.19,69559.09,11503648236.241678,-84255225323.18422,-65158555644.648506
1726,6.971207283839606e+17,595.32,42.25,279748.27,716246.06,659648.64,93266.33,918856.35,166239.67,-45339284963.37483,75866191562.07625,-42536734672.010666
